Site,Date,Time,Time Zone,Measurement (MWh/h),Forecast (MWh/h),Uncertainty lower bound (MWh/h),Uncertainty upper bound (MWh/h)
Vermont (Billing Load),2017-04-01,01:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,02:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,03:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,04:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,05:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,06:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,07:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,08:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,09:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,10:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,11:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,12:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,13:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,14:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,15:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,16:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,17:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,18:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,19:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,20:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,21:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,22:00:00,EDT,,,,
Vermont (Billing Load),2017-04-01,23:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,00:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,01:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,02:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,03:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,04:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,05:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,06:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,07:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,08:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,09:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,10:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,11:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,12:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,13:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,14:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,15:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,16:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,17:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,18:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,19:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,20:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,21:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,22:00:00,EDT,,,,
Vermont (Billing Load),2017-04-02,23:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,00:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,01:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,02:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,03:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,04:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,05:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,06:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,07:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,08:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,09:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,10:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,11:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,12:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,13:00:00,EDT,,,,
Vermont (Billing Load),2017-04-03,14:00:00,EDT,,710.2714,674.85884,745.68395
Vermont (Billing Load),2017-04-03,15:00:00,EDT,,698.68298,661.62433,735.74163
Vermont (Billing Load),2017-04-03,16:00:00,EDT,,686.20742,647.82736,724.58749
Vermont (Billing Load),2017-04-03,17:00:00,EDT,,682.25464,643.33403,721.17524
Vermont (Billing Load),2017-04-03,18:00:00,EDT,,691.28236,652.72504,729.83967
Vermont (Billing Load),2017-04-03,19:00:00,EDT,,698.23892,660.66497,735.81287
Vermont (Billing Load),2017-04-03,20:00:00,EDT,,727.95307,691.46886,764.43728
Vermont (Billing Load),2017-04-03,21:00:00,EDT,,711.67723,676.45781,746.89665
Vermont (Billing Load),2017-04-03,22:00:00,EDT,,673.06952,638.91889,707.22015
Vermont (Billing Load),2017-04-03,23:00:00,EDT,,611.78861,578.77637,644.80084
Vermont (Billing Load),2017-04-04,00:00:00,EDT,,563.10287,530.36442,595.84131
Vermont (Billing Load),2017-04-04,01:00:00,EDT,,530.82693,497.40751,564.24635
Vermont (Billing Load),2017-04-04,02:00:00,EDT,,514.10446,480.78431,547.42462
Vermont (Billing Load),2017-04-04,03:00:00,EDT,,506.15124,472.86435,539.43813
Vermont (Billing Load),2017-04-04,04:00:00,EDT,,504.60756,471.27203,537.9431
Vermont (Billing Load),2017-04-04,05:00:00,EDT,,515.99292,481.55016,550.43568
Vermont (Billing Load),2017-04-04,06:00:00,EDT,,569.65649,532.37158,606.94139
Vermont (Billing Load),2017-04-04,07:00:00,EDT,,664.25245,624.86783,703.63708
Vermont (Billing Load),2017-04-04,08:00:00,EDT,,710.74508,672.63548,748.85469
Vermont (Billing Load),2017-04-04,09:00:00,EDT,,722.83275,687.24825,758.41725
Vermont (Billing Load),2017-04-04,10:00:00,EDT,,725.79678,690.88608,760.70748
Vermont (Billing Load),2017-04-04,11:00:00,EDT,,730.77238,694.84608,766.69869
Vermont (Billing Load),2017-04-04,12:00:00,EDT,,729.2898,692.4674,766.11219
Vermont (Billing Load),2017-04-04,13:00:00,EDT,,718.85736,681.33284,756.38188
Vermont (Billing Load),2017-04-04,14:00:00,EDT,,712.95753,674.54521,751.36984
Vermont (Billing Load),2017-04-04,15:00:00,EDT,,706.58631,667.16605,746.00658
Vermont (Billing Load),2017-04-04,16:00:00,EDT,,697.25528,656.95608,737.55448
Vermont (Billing Load),2017-04-04,17:00:00,EDT,,697.03707,656.06221,738.01193
Vermont (Billing Load),2017-04-04,18:00:00,EDT,,702.62905,661.6185,743.63961
Vermont (Billing Load),2017-04-04,19:00:00,EDT,,702.91502,663.93687,741.89317
Vermont (Billing Load),2017-04-04,20:00:00,EDT,,720.23026,682.90176,757.55875
Vermont (Billing Load),2017-04-04,21:00:00,EDT,,708.58416,671.20752,745.9608
Vermont (Billing Load),2017-04-04,22:00:00,EDT,,671.94458,634.28548,709.60368
Vermont (Billing Load),2017-04-04,23:00:00,EDT,,608.71942,571.61884,645.82
Vermont (Billing Load),2017-04-05,00:00:00,EDT,,555.95448,522.30037,589.60858
Vermont (Billing Load),2017-04-05,01:00:00,EDT,,526.88234,494.71216,559.05252
Vermont (Billing Load),2017-04-05,02:00:00,EDT,,509.27709,477.21005,541.34413
Vermont (Billing Load),2017-04-05,03:00:00,EDT,,500.75787,468.7254,532.79035
Vermont (Billing Load),2017-04-05,04:00:00,EDT,,498.46098,466.37796,530.544
Vermont (Billing Load),2017-04-05,05:00:00,EDT,,511.40514,478.17313,544.63715
Vermont (Billing Load),2017-04-05,06:00:00,EDT,,564.24847,528.07906,600.41788
Vermont (Billing Load),2017-04-05,07:00:00,EDT,,662.92781,624.59751,701.2581
Vermont (Billing Load),2017-04-05,08:00:00,EDT,,710.24437,673.22539,747.26334
Vermont (Billing Load),2017-04-05,09:00:00,EDT,,724.35189,689.93366,758.77012
Vermont (Billing Load),2017-04-05,10:00:00,EDT,,728.16534,694.44421,761.88647
Vermont (Billing Load),2017-04-05,11:00:00,EDT,,731.53624,696.76474,766.30774
Vermont (Billing Load),2017-04-05,12:00:00,EDT,,725.29596,689.59937,760.99255
Vermont (Billing Load),2017-04-05,13:00:00,EDT,,714.07996,677.65954,750.50038
Vermont (Billing Load),2017-04-05,14:00:00,EDT,,704.42446,667.08997,741.75894
Vermont (Billing Load),2017-04-05,15:00:00,EDT,,694.6917,656.32094,733.06246
Vermont (Billing Load),2017-04-05,16:00:00,EDT,,685.2704,645.99721,724.54359
Vermont (Billing Load),2017-04-05,17:00:00,EDT,,687.50568,647.53947,727.47188
Vermont (Billing Load),2017-04-05,18:00:00,EDT,,691.51794,651.51514,731.52073
Vermont (Billing Load),2017-04-05,19:00:00,EDT,,692.69045,654.77404,730.60685
Vermont (Billing Load),2017-04-05,20:00:00,EDT,,713.865,677.64657,750.08343
Vermont (Billing Load),2017-04-05,21:00:00,EDT,,702.82462,666.55658,739.09267
Vermont (Billing Load),2017-04-05,22:00:00,EDT,,666.39541,629.83634,702.95449
Vermont (Billing Load),2017-04-05,23:00:00,EDT,,603.78906,567.80558,639.77254
Vermont (Billing Load),2017-04-06,00:00:00,EDT,,552.0433,519.62484,584.46177
Vermont (Billing Load),2017-04-06,01:00:00,EDT,,519.63953,486.60544,552.67363
Vermont (Billing Load),2017-04-06,02:00:00,EDT,,502.26003,469.32637,535.19369
Vermont (Billing Load),2017-04-06,03:00:00,EDT,,493.96097,461.06096,526.86098
Vermont (Billing Load),2017-04-06,04:00:00,EDT,,492.08434,459.13512,525.03357
Vermont (Billing Load),2017-04-06,05:00:00,EDT,,506.63292,472.56391,540.70192
Vermont (Billing Load),2017-04-06,06:00:00,EDT,,560.08267,523.14275,597.02259
Vermont (Billing Load),2017-04-06,07:00:00,EDT,,647.67592,608.61773,686.73412
Vermont (Billing Load),2017-04-06,08:00:00,EDT,,694.75049,656.97834,732.52264
Vermont (Billing Load),2017-04-06,09:00:00,EDT,,706.32298,671.22193,741.42403
Vermont (Billing Load),2017-04-06,10:00:00,EDT,,707.8204,673.40261,742.23819
Vermont (Billing Load),2017-04-06,11:00:00,EDT,,711.66396,676.21644,747.11149
Vermont (Billing Load),2017-04-06,12:00:00,EDT,,710.75808,674.40267,747.11349
Vermont (Billing Load),2017-04-06,13:00:00,EDT,,703.57698,666.51059,740.64336
Vermont (Billing Load),2017-04-06,14:00:00,EDT,,702.29069,664.32579,740.25558
Vermont (Billing Load),2017-04-06,15:00:00,EDT,,700.96361,661.9792,739.94803
Vermont (Billing Load),2017-04-06,16:00:00,EDT,,694.01262,654.13966,733.88558
Vermont (Billing Load),2017-04-06,17:00:00,EDT,,696.82079,656.26506,737.37651
Vermont (Billing Load),2017-04-06,18:00:00,EDT,,701.06253,660.47074,741.65432
Vermont (Billing Load),2017-04-06,19:00:00,EDT,,696.05832,657.52102,734.59562
Vermont (Billing Load),2017-04-06,20:00:00,EDT,,711.66895,674.80102,748.53688
Vermont (Billing Load),2017-04-06,21:00:00,EDT,,699.31487,662.3982,736.23154
Vermont (Billing Load),2017-04-06,22:00:00,EDT,,661.78526,624.58264,698.98789
Vermont (Billing Load),2017-04-06,23:00:00,EDT,,597.57707,560.93993,634.21422
Vermont (Billing Load),2017-04-07,00:00:00,EDT,,549.52927,517.59733,581.4612
Vermont (Billing Load),2017-04-07,01:00:00,EDT,,519.42749,490.45535,548.39962
Vermont (Billing Load),2017-04-07,02:00:00,EDT,,499.42724,471.04255,527.81193
Vermont (Billing Load),2017-04-07,03:00:00,EDT,,488.88041,460.50906,517.25176
Vermont (Billing Load),2017-04-07,04:00:00,EDT,,484.52432,455.30776,513.74088
Vermont (Billing Load),2017-04-07,05:00:00,EDT,,497.14865,465.53335,528.76396
Vermont (Billing Load),2017-04-07,06:00:00,EDT,,549.20155,513.77929,584.62382
Vermont (Billing Load),2017-04-07,07:00:00,EDT,,636.03614,597.80229,674.26999
Vermont (Billing Load),2017-04-07,08:00:00,EDT,,686.23589,648.60237,723.86941
Vermont (Billing Load),2017-04-07,09:00:00,EDT,,703.17886,668.72044,737.63728
Vermont (Billing Load),2017-04-07,10:00:00,EDT,,702.6521,671.12018,734.18402
Vermont (Billing Load),2017-04-07,11:00:00,EDT,,701.80686,671.00483,732.60889
Vermont (Billing Load),2017-04-07,12:00:00,EDT,,694.89841,663.4634,726.33343
Vermont (Billing Load),2017-04-07,13:00:00,EDT,,684.08486,651.92592,716.24381
Vermont (Billing Load),2017-04-07,14:00:00,EDT,,677.52107,645.0103,710.03185
Vermont (Billing Load),2017-04-07,15:00:00,EDT,,670.64826,637.82634,703.47018
Vermont (Billing Load),2017-04-07,16:00:00,EDT,,663.3738,629.57023,697.17737
Vermont (Billing Load),2017-04-07,17:00:00,EDT,,665.10041,629.54275,700.65807
Vermont (Billing Load),2017-04-07,18:00:00,EDT,,665.06524,628.18773,701.94275
Vermont (Billing Load),2017-04-07,19:00:00,EDT,,663.43746,627.10736,699.76755
Vermont (Billing Load),2017-04-07,20:00:00,EDT,,680.55598,645.84856,715.2634
Vermont (Billing Load),2017-04-07,21:00:00,EDT,,670.40872,637.32543,703.492
Vermont (Billing Load),2017-04-07,22:00:00,EDT,,643.09196,611.34465,674.83927
Vermont (Billing Load),2017-04-07,23:00:00,EDT,,592.10279,561.56189,622.64369
Vermont (Billing Load),2017-04-08,00:00:00,EDT,,541.83454,511.8065,571.86257
Vermont (Billing Load),2017-04-08,01:00:00,EDT,,508.12445,476.09542,540.15349
Vermont (Billing Load),2017-04-08,02:00:00,EDT,,489.11234,457.84084,520.38383
Vermont (Billing Load),2017-04-08,03:00:00,EDT,,479.60871,449.01359,510.20383
Vermont (Billing Load),2017-04-08,04:00:00,EDT,,475.23583,444.85444,505.61723
Vermont (Billing Load),2017-04-08,05:00:00,EDT,,480.95792,449.90482,512.01101
Vermont (Billing Load),2017-04-08,06:00:00,EDT,,508.6975,475.9892,541.40581
Vermont (Billing Load),2017-04-08,07:00:00,EDT,,545.48779,510.67536,580.30023
Vermont (Billing Load),2017-04-08,08:00:00,EDT,,589.29016,553.29115,625.28916
Vermont (Billing Load),2017-04-08,09:00:00,EDT,,632.08122,596.23312,667.92933
Vermont (Billing Load),2017-04-08,10:00:00,EDT,,651.10709,615.81855,686.39562
Vermont (Billing Load),2017-04-08,11:00:00,EDT,,652.077,616.69394,687.46006
Vermont (Billing Load),2017-04-08,12:00:00,EDT,,647.21289,611.23097,683.1948
Vermont (Billing Load),2017-04-08,13:00:00,EDT,,638.24098,601.56949,674.91247
Vermont (Billing Load),2017-04-08,14:00:00,EDT,,626.14245,588.34623,663.93867
Vermont (Billing Load),2017-04-08,15:00:00,EDT,,616.49355,576.725,656.26211
Vermont (Billing Load),2017-04-08,16:00:00,EDT,,612.77278,570.69024,654.85533
Vermont (Billing Load),2017-04-08,17:00:00,EDT,,617.77778,574.42973,661.12583
Vermont (Billing Load),2017-04-08,18:00:00,EDT,,630.54256,588.19074,672.89437
Vermont (Billing Load),2017-04-08,19:00:00,EDT,,633.85882,594.37149,673.34615
Vermont (Billing Load),2017-04-08,20:00:00,EDT,,655.77463,618.95702,692.59225
Vermont (Billing Load),2017-04-08,21:00:00,EDT,,648.49252,613.20641,683.77863
Vermont (Billing Load),2017-04-08,22:00:00,EDT,,623.04019,588.76556,657.31482
Vermont (Billing Load),2017-04-08,23:00:00,EDT,,578.51395,545.25819,611.7697
Vermont (Billing Load),2017-04-09,00:00:00,EDT,,533.76695,501.03454,566.49937
Vermont (Billing Load),2017-04-09,01:00:00,EDT,,509.4455,482.13717,536.75384
Vermont (Billing Load),2017-04-09,02:00:00,EDT,,491.33167,464.9159,517.74744
Vermont (Billing Load),2017-04-09,03:00:00,EDT,,482.26386,456.65238,507.87534
Vermont (Billing Load),2017-04-09,04:00:00,EDT,,477.68831,452.33253,503.04409
Vermont (Billing Load),2017-04-09,05:00:00,EDT,,481.51773,455.36087,507.67458
Vermont (Billing Load),2017-04-09,06:00:00,EDT,,502.9579,474.85595,531.05984
Vermont (Billing Load),2017-04-09,07:00:00,EDT,,522.2069,491.68164,552.73217
Vermont (Billing Load),2017-04-09,08:00:00,EDT,,564.27509,532.40325,596.14694
Vermont (Billing Load),2017-04-09,09:00:00,EDT,,606.30021,574.5989,638.00153
Vermont (Billing Load),2017-04-09,10:00:00,EDT,,631.65157,600.58443,662.7187
Vermont (Billing Load),2017-04-09,11:00:00,EDT,,635.80047,604.62601,666.97494
Vermont (Billing Load),2017-04-09,12:00:00,EDT,,630.97514,599.1226,662.82768
Vermont (Billing Load),2017-04-09,13:00:00,EDT,,620.4409,587.81139,653.07041
Vermont (Billing Load),2017-04-09,14:00:00,EDT,,605.24943,571.36078,639.13808
Vermont (Billing Load),2017-04-09,15:00:00,EDT,,592.06025,555.98499,628.13551
Vermont (Billing Load),2017-04-09,16:00:00,EDT,,588.18578,549.57455,626.79701
Vermont (Billing Load),2017-04-09,17:00:00,EDT,,595.07149,555.08474,635.05823
Vermont (Billing Load),2017-04-09,18:00:00,EDT,,612.45466,573.55013,651.35919
Vermont (Billing Load),2017-04-09,19:00:00,EDT,,619.64836,583.88336,655.41337
Vermont (Billing Load),2017-04-09,20:00:00,EDT,,650.08309,617.28944,682.87673
Vermont (Billing Load),2017-04-09,21:00:00,EDT,,644.57393,613.50955,675.63831
Vermont (Billing Load),2017-04-09,22:00:00,EDT,,607.54757,577.63709,637.45804
Vermont (Billing Load),2017-04-09,23:00:00,EDT,,550.2875,521.55022,579.02479
Vermont (Billing Load),2017-04-10,00:00:00,EDT,,507.09369,481.31804,532.86933
Vermont (Billing Load),2017-04-10,01:00:00,EDT,,474.73098,450.74033,498.72163
Vermont (Billing Load),2017-04-10,02:00:00,EDT,,458.69039,435.43502,481.94575
Vermont (Billing Load),2017-04-10,03:00:00,EDT,,451.73765,428.7999,474.6754
Vermont (Billing Load),2017-04-10,04:00:00,EDT,,451.20987,427.78678,474.63297
Vermont (Billing Load),2017-04-10,05:00:00,EDT,,466.88096,442.0855,491.67642
Vermont (Billing Load),2017-04-10,06:00:00,EDT,,523.97109,497.36473,550.57745
Vermont (Billing Load),2017-04-10,07:00:00,EDT,,601.36503,573.39549,629.33457
Vermont (Billing Load),2017-04-10,08:00:00,EDT,,654.67883,626.51999,682.83768
Vermont (Billing Load),2017-04-10,09:00:00,EDT,,668.11417,640.61996,695.60837
Vermont (Billing Load),2017-04-10,10:00:00,EDT,,668.22772,641.257,695.19844
Vermont (Billing Load),2017-04-10,11:00:00,EDT,,676.87262,649.60575,704.1395
Vermont (Billing Load),2017-04-10,12:00:00,EDT,,679.64546,651.4268,707.86412
Vermont (Billing Load),2017-04-10,13:00:00,EDT,,676.86627,647.26465,706.4679
Vermont (Billing Load),2017-04-10,14:00:00,EDT,,675.33602,644.00147,706.67056
Vermont (Billing Load),2017-04-10,15:00:00,EDT,,670.48218,637.29863,703.66574
Vermont (Billing Load),2017-04-10,16:00:00,EDT,,663.78782,629.13476,698.44087
Vermont (Billing Load),2017-04-10,17:00:00,EDT,,660.46663,625.21583,695.71742
Vermont (Billing Load),2017-04-10,18:00:00,EDT,,670.45533,635.60606,705.30459
Vermont (Billing Load),2017-04-10,19:00:00,EDT,,670.95916,637.20109,704.71722
Vermont (Billing Load),2017-04-10,20:00:00,EDT,,693.08005,660.53927,725.62083
Vermont (Billing Load),2017-04-10,21:00:00,EDT,,681.31629,649.92846,712.70412
Vermont (Billing Load),2017-04-10,22:00:00,EDT,,637.39884,607.21517,667.58251
Vermont (Billing Load),2017-04-10,23:00:00,EDT,,571.93595,543.04658,600.82533
Vermont (Billing Load),2017-04-11,00:00:00,EDT,,526.25545,497.67934,554.83156
Vermont (Billing Load),2017-04-11,01:00:00,EDT,,488.9262,460.66669,517.1857
Vermont (Billing Load),2017-04-11,02:00:00,EDT,,473.17394,445.03189,501.31598
Vermont (Billing Load),2017-04-11,03:00:00,EDT,,464.82353,436.72088,492.92618
Vermont (Billing Load),2017-04-11,04:00:00,EDT,,463.1271,434.96685,491.28735
Vermont (Billing Load),2017-04-11,05:00:00,EDT,,477.65265,448.19004,507.11527
Vermont (Billing Load),2017-04-11,06:00:00,EDT,,530.88066,498.14068,563.62063
Vermont (Billing Load),2017-04-11,07:00:00,EDT,,613.9451,578.83255,649.05764
Vermont (Billing Load),2017-04-11,08:00:00,EDT,,664.8864,631.21024,698.56256
Vermont (Billing Load),2017-04-11,09:00:00,EDT,,677.00285,646.20847,707.79723
Vermont (Billing Load),2017-04-11,10:00:00,EDT,,677.1447,647.19148,707.09793
Vermont (Billing Load),2017-04-11,11:00:00,EDT,,684.49482,653.36383,715.6258
Vermont (Billing Load),2017-04-11,12:00:00,EDT,,686.79029,654.62933,718.95125
Vermont (Billing Load),2017-04-11,13:00:00,EDT,,682.67741,649.71489,715.63994
Vermont (Billing Load),2017-04-11,14:00:00,EDT,,681.9346,647.96484,715.90436
Vermont (Billing Load),2017-04-11,15:00:00,EDT,,681.11353,646.00803,716.21902
Vermont (Billing Load),2017-04-11,16:00:00,EDT,,675.83427,639.7446,711.92394
Vermont (Billing Load),2017-04-11,17:00:00,EDT,,670.77099,633.92838,707.61361
Vermont (Billing Load),2017-04-11,18:00:00,EDT,,674.01282,637.13052,710.89513
Vermont (Billing Load),2017-04-11,19:00:00,EDT,,672.70719,638.09888,707.31549
Vermont (Billing Load),2017-04-11,20:00:00,EDT,,692.24989,659.51069,724.98909
Vermont (Billing Load),2017-04-11,21:00:00,EDT,,678.72576,645.93168,711.51984
Vermont (Billing Load),2017-04-11,22:00:00,EDT,,639.6826,606.56694,672.79826
Vermont (Billing Load),2017-04-11,23:00:00,EDT,,575.90681,543.42772,608.38591
Vermont (Billing Load),2017-04-12,00:00:00,EDT,,528.56633,500.08761,557.04505
Vermont (Billing Load),2017-04-12,01:00:00,EDT,,500.9817,473.70113,528.26227
Vermont (Billing Load),2017-04-12,02:00:00,EDT,,481.68324,454.52436,508.84211
Vermont (Billing Load),2017-04-12,03:00:00,EDT,,471.83891,444.72086,498.95697
Vermont (Billing Load),2017-04-12,04:00:00,EDT,,468.8011,441.62336,495.97885
Vermont (Billing Load),2017-04-12,05:00:00,EDT,,480.30854,451.78354,508.83354
Vermont (Billing Load),2017-04-12,06:00:00,EDT,,533.25546,501.35663,565.1543
Vermont (Billing Load),2017-04-12,07:00:00,EDT,,615.08802,580.75843,649.41761
Vermont (Billing Load),2017-04-12,08:00:00,EDT,,671.80503,638.94603,704.66403
Vermont (Billing Load),2017-04-12,09:00:00,EDT,,687.32018,657.42162,717.21874
Vermont (Billing Load),2017-04-12,10:00:00,EDT,,693.18195,664.08858,722.27533
Vermont (Billing Load),2017-04-12,11:00:00,EDT,,696.45772,666.15315,726.76228
Vermont (Billing Load),2017-04-12,12:00:00,EDT,,691.61474,660.25304,722.97643
Vermont (Billing Load),2017-04-12,13:00:00,EDT,,679.47841,647.29523,711.66158
Vermont (Billing Load),2017-04-12,14:00:00,EDT,,668.4619,635.24785,701.67595
Vermont (Billing Load),2017-04-12,15:00:00,EDT,,656.0994,621.72464,690.47417
Vermont (Billing Load),2017-04-12,16:00:00,EDT,,643.28003,607.90076,678.6593
Vermont (Billing Load),2017-04-12,17:00:00,EDT,,639.86784,603.72083,676.01486
Vermont (Billing Load),2017-04-12,18:00:00,EDT,,645.88834,609.70087,682.07581
Vermont (Billing Load),2017-04-12,19:00:00,EDT,,647.47134,613.60449,681.33818
Vermont (Billing Load),2017-04-12,20:00:00,EDT,,673.04158,641.08717,704.99598
Vermont (Billing Load),2017-04-12,21:00:00,EDT,,670.54134,638.53071,702.55197
Vermont (Billing Load),2017-04-12,22:00:00,EDT,,636.44207,604.10207,668.78207
Vermont (Billing Load),2017-04-12,23:00:00,EDT,,574.90264,543.21478,606.5905
Vermont (Billing Load),2017-04-13,00:00:00,EDT,,523.41472,495.8418,550.98765
Vermont (Billing Load),2017-04-13,01:00:00,EDT,,496.28916,464.90196,527.67635
Vermont (Billing Load),2017-04-13,02:00:00,EDT,,480.30548,449.024,511.58696
Vermont (Billing Load),2017-04-13,03:00:00,EDT,,473.43038,442.18433,504.67642
Vermont (Billing Load),2017-04-13,04:00:00,EDT,,473.14265,441.84479,504.44051
Vermont (Billing Load),2017-04-13,05:00:00,EDT,,491.70001,459.22537,524.17465
Vermont (Billing Load),2017-04-13,06:00:00,EDT,,546.82535,511.35054,582.30016
Vermont (Billing Load),2017-04-13,07:00:00,EDT,,627.14919,589.47364,664.82475
Vermont (Billing Load),2017-04-13,08:00:00,EDT,,680.25426,643.91364,716.59487
Vermont (Billing Load),2017-04-13,09:00:00,EDT,,694.98916,662.07227,727.90604
Vermont (Billing Load),2017-04-13,10:00:00,EDT,,696.06676,663.87947,728.25405
Vermont (Billing Load),2017-04-13,11:00:00,EDT,,695.8371,662.551,729.1232
Vermont (Billing Load),2017-04-13,12:00:00,EDT,,691.27266,657.02134,725.52399
Vermont (Billing Load),2017-04-13,13:00:00,EDT,,680.37238,645.36733,715.37744
Vermont (Billing Load),2017-04-13,14:00:00,EDT,,673.02289,637.06777,708.97801
Vermont (Billing Load),2017-04-13,15:00:00,EDT,,663.45158,626.42157,700.4816
Vermont (Billing Load),2017-04-13,16:00:00,EDT,,652.0512,614.08687,690.01553
Vermont (Billing Load),2017-04-13,17:00:00,EDT,,649.45364,610.77285,688.13444
Vermont (Billing Load),2017-04-13,18:00:00,EDT,,655.36658,616.64797,694.08518
Vermont (Billing Load),2017-04-13,19:00:00,EDT,,655.53762,618.97862,692.09663
Vermont (Billing Load),2017-04-13,20:00:00,EDT,,679.25521,644.46037,714.05006
Vermont (Billing Load),2017-04-13,21:00:00,EDT,,678.18296,643.33647,713.02944
Vermont (Billing Load),2017-04-13,22:00:00,EDT,,643.9357,608.78641,679.08499
Vermont (Billing Load),2017-04-13,23:00:00,EDT,,583.34507,548.79485,617.89529
Vermont (Billing Load),2017-04-14,00:00:00,EDT,,536.63012,507.11596,566.14428
Vermont (Billing Load),2017-04-14,01:00:00,EDT,,510.70652,482.04773,539.3653
Vermont (Billing Load),2017-04-14,02:00:00,EDT,,493.67927,465.61449,521.74406
Vermont (Billing Load),2017-04-14,03:00:00,EDT,,486.52677,458.47549,514.57806
Vermont (Billing Load),2017-04-14,04:00:00,EDT,,485.20264,456.29678,514.1085
Vermont (Billing Load),2017-04-14,05:00:00,EDT,,500.01569,468.68729,531.34409
Vermont (Billing Load),2017-04-14,06:00:00,EDT,,553.03332,517.86688,588.19975
Vermont (Billing Load),2017-04-14,07:00:00,EDT,,620.87438,582.87743,658.87133
Vermont (Billing Load),2017-04-14,08:00:00,EDT,,671.90578,634.51296,709.29861
Vermont (Billing Load),2017-04-14,09:00:00,EDT,,683.11219,650.65482,715.56957
Vermont (Billing Load),2017-04-14,10:00:00,EDT,,686.01547,656.68356,715.34738
Vermont (Billing Load),2017-04-14,11:00:00,EDT,,688.97086,660.42504,717.51668
Vermont (Billing Load),2017-04-14,12:00:00,EDT,,684.91374,655.68603,714.14144
Vermont (Billing Load),2017-04-14,13:00:00,EDT,,673.04067,643.03573,703.04561
Vermont (Billing Load),2017-04-14,14:00:00,EDT,,663.4617,633.07998,693.84342
Vermont (Billing Load),2017-04-14,15:00:00,EDT,,651.81568,621.10124,682.53012
Vermont (Billing Load),2017-04-14,16:00:00,EDT,,638.88697,607.12567,670.64826
Vermont (Billing Load),2017-04-14,17:00:00,EDT,,635.86458,602.24248,669.48668
Vermont (Billing Load),2017-04-14,18:00:00,EDT,,631.66879,596.6538,666.68378
Vermont (Billing Load),2017-04-14,19:00:00,EDT,,626.07785,591.63987,660.51583
Vermont (Billing Load),2017-04-14,20:00:00,EDT,,650.59801,617.8764,683.31961
Vermont (Billing Load),2017-04-14,21:00:00,EDT,,653.7235,622.72992,684.71709
